country,year,banking_crisis,currency_crisis,debt_crisis,twin_crisis,triple_crisis,all_crises,crisis_intensity_score
Panama,2014,0,0,0,0,0,0,0.0
Panama,2015,0,0,0,0,0,0,0.0
Panama,2016,0,0,0,0,0,0,0.0
Panama,2017,0,0,0,0,0,0,0.0
Panama,2018,0,0,0,0,0,0,0.0
Panama,2019,0,0,0,0,0,0,0.0
Paraguay,1950,0,0,0,0,0,0,0.0
Paraguay,1951,0,0,0,0,0,0,0.0
Paraguay,1952,0,1,0,0,0,1,28.0
Paraguay,1953,0,1,0,0,0,1,28.0
Paraguay,1954,0,0,0,0,0,0,0.0
Paraguay,1955,0,1,0,0,0,1,28.0
Paraguay,1956,0,1,0,0,0,1,28.0
Paraguay,1957,0,0,0,0,0,0,0.0
Paraguay,1958,0,0,0,0,0,0,0.0
Paraguay,1959,0,0,0,0,0,0,0.0
Paraguay,1960,0,0,0,0,0,0,0.0
Paraguay,1961,0,0,0,0,0,0,0.0
Paraguay,1962,0,0,0,0,0,0,0.0
Paraguay,1963,0,0,0,0,0,0,0.0
Paraguay,1964,0,0,0,0,0,0,0.0
Paraguay,1965,0,0,0,0,0,0,0.0
Paraguay,1966,0,0,0,0,0,0,0.0
Paraguay,1967,0,0,0,0,0,0,0.0
Paraguay,1968,0,0,0,0,0,0,0.0
Paraguay,1969,0,0,0,0,0,0,0.0
Paraguay,1970,0,0,0,0,0,0,0.0
Paraguay,1971,0,0,0,0,0,0,0.0
Paraguay,1972,0,0,0,0,0,0,0.0
Paraguay,1973,0,0,0,0,0,0,0.0
Paraguay,1974,0,0,0,0,0,0,0.0
Paraguay,1975,0,0,0,0,0,0,0.0
Paraguay,1976,0,0,0,0,0,0,0.0
Paraguay,1977,0,0,0,0,0,0,0.0
Paraguay,1978,0,0,0,0,0,0,0.0
Paraguay,1979,0,0,0,0,0,0,0.0
Paraguay,1980,0,0,0,0,0,0,0.0
Paraguay,1981,0,0,0,0,0,0,0.0
Paraguay,1982,0,0,0,0,0,0,0.0
Paraguay,1983,0,0,0,0,0,0,0.0
Paraguay,1984,0,1,0,1,0,1,52.0
Paraguay,1985,0,0,1,1,0,1,52.0
Paraguay,1986,0,1,1,1,0,1,80.0
Paraguay,1987,0,1,1,1,0,1,80.0
Paraguay,1988,0,0,1,0,0,1,28.0
Paraguay,1989,0,1,1,0,0,1,56.0
Paraguay,1990,0,0,1,0,0,1,28.0
Paraguay,1991,0,0,1,0,0,1,28.0
Paraguay,1992,0,0,1,0,0,1,28.0
Paraguay,1993,0,0,1,0,0,1,28.0
Paraguay,1994,0,0,1,0,0,1,28.0
Paraguay,1995,1,0,0,0,0,1,24.0
Paraguay,1996,0,0,0,0,0,0,0.0
Paraguay,1997,0,0,0,0,0,0,0.0
Paraguay,1998,0,0,0,0,0,0,0.0
Paraguay,1999,0,0,0,0,0,0,0.0
Paraguay,2000,0,0,0,0,0,0,0.0
Paraguay,2001,0,1,0,0,0,1,28.0
Paraguay,2002,0,1,0,0,0,1,28.0
Paraguay,2003,0,0,0,0,0,0,0.0
Paraguay,2004,0,0,0,0,0,0,0.0
Paraguay,2005,0,0,0,0,0,0,0.0
Paraguay,2006,0,0,0,0,0,0,0.0
Paraguay,2007,0,0,0,0,0,0,0.0
Paraguay,2008,0,0,0,0,0,0,0.0
Paraguay,2009,0,0,0,0,0,0,0.0
Paraguay,2010,0,0,0,0,0,0,0.0
Paraguay,2011,0,0,0,0,0,0,0.0
Paraguay,2012,0,0,0,0,0,0,0.0
Paraguay,2013,0,0,0,0,0,0,0.0
Paraguay,2014,0,0,0,0,0,0,0.0
Paraguay,2015,0,0,0,0,0,0,0.0
Paraguay,2016,0,0,0,0,0,0,0.0
Paraguay,2017,0,0,0,0,0,0,0.0
Paraguay,2018,0,0,0,0,0,0,0.0
Paraguay,2019,0,0,0,0,0,0,0.0
Peru,1950,0,0,0,0,0,0,0.0
Peru,1951,0,0,0,0,0,0,0.0
Peru,1952,0,0,0,0,0,0,0.0
Peru,1953,0,0,0,0,0,0,0.0
Peru,1954,0,0,0,0,0,0,0.0
Peru,1955,0,0,0,0,0,0,0.0
Peru,1956,0,0,0,0,0,0,0.0
Peru,1957,0,0,0,0,0,0,0.0
Peru,1958,0,0,0,0,0,0,0.0
Peru,1959,0,0,0,0,0,0,0.0
Peru,1960,0,0,0,0,0,0,0.0
Peru,1961,0,0,0,0,0,0,0.0
Peru,1962,0,0,0,0,0,0,0.0
Peru,1963,0,0,0,0,0,0,0.0
Peru,1964,0,0,0,0,0,0,0.0
Peru,1965,0,0,0,0,0,0,0.0
Peru,1966,0,0,0,0,0,0,0.0
Peru,1967,0,1,0,0,0,1,28.0
Peru,1968,0,0,1,0,0,1,28.0
Peru,1969,0,0,1,0,0,1,28.0
Peru,1970,0,0,1,0,0,1,28.0
Peru,1971,0,0,0,0,0,0,0.0
Peru,1972,0,0,0,0,0,0,0.0
Peru,1973,0,0,0,0,0,0,0.0
Peru,1974,0,0,0,0,0,0,0.0
Peru,1975,0,0,0,0,0,0,0.0
Peru,1976,0,1,0,0,0,1,28.0
Peru,1977,0,1,0,0,0,1,28.0
Peru,1978,0,1,1,0,0,1,56.0
Peru,1979,0,0,1,0,0,1,28.0
Peru,1980,0,0,1,0,0,1,28.0
Peru,1981,0,1,0,0,0,1,28.0
Peru,1982,0,1,0,0,0,1,28.0
Peru,1983,1,1,1,1,0,1,104.0
Peru,1984,0,1,1,0,0,1,56.0
Peru,1985,0,1,1,0,0,1,56.0
Peru,1986,0,0,1,0,0,1,28.0
Peru,1987,0,1,1,0,0,1,56.0
Peru,1988,0,1,1,0,0,1,56.0
Peru,1989,0,1,1,0,0,1,56.0
Peru,1990,0,1,1,0,0,1,56.0
Peru,1991,0,0,1,0,0,1,28.0
Peru,1992,0,0,1,0,0,1,28.0
Peru,1993,0,0,1,0,0,1,28.0
Peru,1994,0,0,1,0,0,1,28.0
Peru,1995,0,0,1,0,0,1,28.0
Peru,1996,0,0,1,0,0,1,28.0
Peru,1997,0,0,1,0,0,1,28.0
Peru,1998,0,0,1,0,0,1,28.0
Peru,1999,0,0,0,0,0,0,0.0
Peru,2000,0,0,0,0,0,0,0.0
Peru,2001,0,0,0,0,0,0,0.0
Peru,2002,0,0,0,0,0,0,0.0
Peru,2003,0,0,0,0,0,0,0.0
Peru,2004,0,0,0,0,0,0,0.0
Peru,2005,0,0,0,0,0,0,0.0
Peru,2006,0,0,0,0,0,0,0.0
Peru,2007,0,0,0,0,0,0,0.0
Peru,2008,0,0,0,0,0,0,0.0
Peru,2009,0,0,0,0,0,0,0.0
Peru,2010,0,0,0,0,0,0,0.0
Peru,2011,0,0,0,0,0,0,0.0
Peru,2012,0,0,0,0,0,0,0.0
Peru,2013,0,0,0,0,0,0,0.0
Peru,2014,0,0,0,0,0,0,0.0
Peru,2015,0,0,0,0,0,0,0.0
Peru,2016,0,0,0,0,0,0,0.0
Peru,2017,0,0,0,0,0,0,0.0
Peru,2018,0,0,0,0,0,0,0.0
Peru,2019,0,0,0,0,0,0,0.0
Suriname,1950,0,0,0,0,0,0,0.0
Suriname,1951,0,0,0,0,0,0,0.0
Suriname,1952,0,0,0,0,0,0,0.0
Suriname,1953,0,0,0,0,0,0,0.0
Suriname,1954,0,0,0,0,0,0,0.0
Suriname,1955,0,0,0,0,0,0,0.0
Suriname,1956,0,0,0,0,0,0,0.0
Suriname,1957,0,0,0,0,0,0,0.0
Suriname,1958,0,0,0,0,0,0,0.0
Suriname,1959,0,0,0,0,0,0,0.0
Suriname,1960,0,0,0,0,0,0,0.0
Suriname,1961,0,0,0,0,0,0,0.0
Suriname,1962,0,0,0,0,0,0,0.0
Suriname,1963,0,0,0,0,0,0,0.0
Suriname,1964,0,0,0,0,0,0,0.0
Suriname,1965,0,0,0,0,0,0,0.0
Suriname,1966,0,0,0,0,0,0,0.0
Suriname,1967,0,0,0,0,0,0,0.0
Suriname,1968,0,0,0,0,0,0,0.0
Suriname,1969,0,0,0,0,0,0,0.0
Suriname,1970,0,0,0,0,0,0,0.0
Suriname,1971,0,0,0,0,0,0,0.0
Suriname,1972,0,0,0,0,0,0,0.0
Suriname,1973,0,0,0,0,0,0,0.0
Suriname,1974,0,0,0,0,0,0,0.0
Suriname,1975,0,0,0,0,0,0,0.0
Suriname,1976,0,0,0,0,0,0,0.0
Suriname,1977,0,0,0,0,0,0,0.0
Suriname,1978,0,0,0,0,0,0,0.0
Suriname,1979,0,0,0,0,0,0,0.0
Suriname,1980,0,0,0,0,0,0,0.0
Suriname,1981,0,0,0,0,0,0,0.0
Suriname,1982,0,0,0,0,0,0,0.0
Suriname,1983,0,0,0,0,0,0,0.0
Suriname,1984,0,0,0,0,0,0,0.0
Suriname,1985,0,0,0,0,0,0,0.0
Suriname,1986,0,0,0,0,0,0,0.0
Suriname,1987,0,0,0,0,0,0,0.0
Suriname,1988,0,0,0,0,0,0,0.0
Suriname,1989,0,0,0,0,0,0,0.0
Suriname,1990,0,0,0,0,0,0,0.0
Suriname,1991,0,0,0,0,0,0,0.0
Suriname,1992,0,0,0,0,0,0,0.0
Suriname,1993,0,0,0,0,0,0,0.0
Suriname,1994,0,1,0,0,0,1,28.0
Suriname,1995,0,0,0,0,0,0,0.0
Suriname,1996,0,0,0,0,0,0,0.0
Suriname,1997,0,0,0,0,0,0,0.0
Suriname,1998,0,0,1,1,0,1,52.0
Suriname,1999,0,1,1,1,0,1,80.0
Suriname,2000,0,0,1,0,0,1,28.0
Suriname,2001,0,0,1,0,0,1,28.0
Suriname,2002,0,0,1,0,0,1,28.0
Suriname,2003,0,0,1,0,0,1,28.0
Suriname,2004,0,0,1,0,0,1,28.0
Suriname,2005,0,0,1,0,0,1,28.0
Suriname,2006,0,0,1,0,0,1,28.0
Suriname,2007,0,0,1,0,0,1,28.0
Suriname,2008,0,0,1,0,0,1,28.0
Suriname,2009,0,0,1,0,0,1,28.0
Suriname,2010,0,0,1,0,0,1,28.0
Suriname,2011,0,0,0,0,0,0,0.0
Suriname,2012,0,0,0,0,0,0,0.0
Suriname,2013,0,0,0,0,0,0,0.0
Suriname,2014,0,0,0,0,0,0,0.0
Suriname,2015,0,0,0,0,0,0,0.0
Suriname,2016,0,1,0,0,0,1,28.0
Suriname,2017,0,0,0,0,0,0,0.0
Suriname,2018,0,0,0,0,0,0,0.0
Suriname,2019,0,0,0,0,0,0,0.0
Trinidad and Tobago,1950,0,0,0,0,0,0,0.0
Trinidad and Tobago,1951,0,0,0,0,0,0,0.0
Trinidad and Tobago,1952,0,0,0,0,0,0,0.0
Trinidad and Tobago,1953,0,0,0,0,0,0,0.0
Trinidad and Tobago,1954,0,0,0,0,0,0,0.0
Trinidad and Tobago,1955,0,0,0,0,0,0,0.0
Trinidad and Tobago,1956,0,0,0,0,0,0,0.0
Trinidad and Tobago,1957,0,0,0,0,0,0,0.0
Trinidad and Tobago,1958,0,0,0,0,0,0,0.0
Trinidad and Tobago,1959,0,0,0,0,0,0,0.0
Trinidad and Tobago,1960,0,0,0,0,0,0,0.0
Trinidad and Tobago,1961,0,0,0,0,0,0,0.0
Trinidad and Tobago,1962,0,0,0,0,0,0,0.0
Trinidad and Tobago,1963,0,0,0,0,0,0,0.0
Trinidad and Tobago,1964,0,0,0,0,0,0,0.0
Trinidad and Tobago,1965,0,0,0,0,0,0,0.0
Trinidad and Tobago,1966,0,0,0,0,0,0,0.0
Trinidad and Tobago,1967,0,0,0,0,0,0,0.0
Trinidad and Tobago,1968,0,0,0,0,0,0,0.0
Trinidad and Tobago,1969,0,0,0,0,0,0,0.0
Trinidad and Tobago,1970,0,0,0,0,0,0,0.0
Trinidad and Tobago,1971,0,0,0,0,0,0,0.0
Trinidad and Tobago,1972,0,0,0,0,0,0,0.0
Trinidad and Tobago,1973,0,0,0,0,0,0,0.0
Trinidad and Tobago,1974,0,0,0,0,0,0,0.0
Trinidad and Tobago,1975,0,0,0,0,0,0,0.0
Trinidad and Tobago,1976,0,0,0,0,0,0,0.0
Trinidad and Tobago,1977,0,0,0,0,0,0,0.0
Trinidad and Tobago,1978,0,0,0,0,0,0,0.0
Trinidad and Tobago,1979,0,0,0,0,0,0,0.0
Trinidad and Tobago,1980,0,0,0,0,0,0,0.0
Trinidad and Tobago,1981,0,0,0,0,0,0,0.0
Trinidad and Tobago,1982,0,0,0,0,0,0,0.0
Trinidad and Tobago,1983,0,0,0,0,0,0,0.0
Trinidad and Tobago,1984,0,0,0,0,0,0,0.0
Trinidad and Tobago,1985,0,1,0,0,0,1,28.0
Trinidad and Tobago,1986,0,1,0,0,0,1,28.0
Trinidad and Tobago,1987,0,0,0,0,0,0,0.0
Trinidad and Tobago,1988,0,0,1,0,0,1,28.0
Trinidad and Tobago,1989,0,0,1,0,0,1,28.0
Trinidad and Tobago,1990,0,0,1,0,0,1,28.0
Trinidad and Tobago,1991,0,0,0,0,0,0,0.0
Trinidad and Tobago,1992,0,0,0,0,0,0,0.0
Trinidad and Tobago,1993,0,1,0,0,0,1,28.0
Trinidad and Tobago,1994,0,0,0,0,0,0,0.0
Trinidad and Tobago,1995,0,0,0,0,0,0,0.0
Trinidad and Tobago,1996,0,0,0,0,0,0,0.0
Trinidad and Tobago,1997,0,0,0,0,0,0,0.0
Trinidad and Tobago,1998,0,0,0,0,0,0,0.0
Trinidad and Tobago,1999,0,0,0,0,0,0,0.0
Trinidad and Tobago,2000,0,0,0,0,0,0,0.0
Trinidad and Tobago,2001,0,0,0,0,0,0,0.0
Trinidad and Tobago,2002,0,0,0,0,0,0,0.0
Trinidad and Tobago,2003,0,0,0,0,0,0,0.0
Trinidad and Tobago,2004,0,0,0,0,0,0,0.0
Trinidad and Tobago,2005,0,0,0,0,0,0,0.0
Trinidad and Tobago,2006,0,0,0,0,0,0,0.0
Trinidad and Tobago,2007,0,0,0,0,0,0,0.0
Trinidad and Tobago,2008,0,0,0,0,0,0,0.0
Trinidad and Tobago,2009,0,0,0,0,0,0,0.0
Trinidad and Tobago,2010,0,0,0,0,0,0,0.0
Trinidad and Tobago,2011,0,0,0,0,0,0,0.0
Trinidad and Tobago,2012,0,0,0,0,0,0,0.0
Trinidad and Tobago,2013,0,0,0,0,0,0,0.0
Trinidad and Tobago,2014,0,0,0,0,0,0,0.0
Trinidad and Tobago,2015,0,0,0,0,0,0,0.0
Trinidad and Tobago,2016,0,0,0,0,0,0,0.0
Trinidad and Tobago,2017,0,0,0,0,0,0,0.0
Trinidad and Tobago,2018,0,0,0,0,0,0,0.0
Trinidad and Tobago,2019,0,0,0,0,0,0,0.0
Uruguay,1950,0,0,0,0,0,0,0.0
Uruguay,1951,0,0,0,0,0,0,0.0
Uruguay,1952,0,0,0,0,0,0,0.0
Uruguay,1953,0,0,0,0,0,0,0.0
Uruguay,1954,0,0,0,0,0,0,0.0
Uruguay,1955,0,0,0,0,0,0,0.0
Uruguay,1956,0,0,0,0,0,0,0.0
Uruguay,1957,0,1,0,0,0,1,28.0
Uruguay,1958,0,0,0,0,0,0,0.0
Uruguay,1959,0,0,0,0,0,0,0.0
Uruguay,1960,0,0,0,0,0,0,0.0
Uruguay,1961,0,0,0,0,0,0,0.0
Uruguay,1962,0,0,0,0,0,0,0.0
Uruguay,1963,0,1,0,0,0,1,28.0
Uruguay,1964,0,0,0,0,0,0,0.0
Uruguay,1965,0,1,1,0,0,1,56.0
Uruguay,1966,0,0,0,0,0,0,0.0
Uruguay,1967,0,1,0,0,0,1,28.0
Uruguay,1968,0,1,0,0,0,1,28.0
Uruguay,1969,0,0,0,0,0,0,0.0
Uruguay,1970,0,0,0,0,0,0,0.0
Uruguay,1971,0,0,0,0,0,0,0.0
Uruguay,1972,0,1,0,0,0,1,28.0
Uruguay,1973,0,0,0,0,0,0,0.0
Uruguay,1974,0,1,0,0,0,1,28.0
Uruguay,1975,0,1,0,0,0,1,28.0
Uruguay,1976,0,0,0,0,0,0,0.0
Uruguay,1977,0,0,0,0,0,0,0.0
Uruguay,1978,0,0,0,0,0,0,0.0
Uruguay,1979,0,0,0,0,0,0,0.0
Uruguay,1980,0,0,0,0,0,0,0.0
Uruguay,1981,1,0,0,0,1,1,56.0
Uruguay,1982,1,1,0,0,1,1,84.0
Uruguay,1983,1,1,1,0,1,1,112.0
Uruguay,1984,1,1,1,0,1,1,112.0
Uruguay,1985,1,1,1,0,1,1,112.0
Uruguay,1986,0,0,1,0,0,1,28.0
Uruguay,1987,0,1,0,1,0,1,52.0
Uruguay,1988,0,1,1,1,0,1,80.0
Uruguay,1989,0,1,0,0,0,1,28.0
Uruguay,1990,0,1,1,0,0,1,56.0
Uruguay,1991,0,0,1,0,0,1,28.0
Uruguay,1992,0,0,0,0,0,0,0.0
Uruguay,1993,0,0,0,0,0,0,0.0
Uruguay,1994,0,0,0,0,0,0,0.0
Uruguay,1995,0,0,0,0,0,0,0.0
Uruguay,1996,0,0,0,0,0,0,0.0
Uruguay,1997,0,0,0,0,0,0,0.0
Uruguay,1998,0,0,0,0,0,0,0.0
Uruguay,1999,0,0,0,0,0,0,0.0
Uruguay,2000,0,0,0,0,0,0,0.0
Uruguay,2001,0,0,0,0,0,0,0.0
Uruguay,2002,1,1,0,0,1,1,84.0
Uruguay,2003,1,0,1,0,1,1,84.0
Uruguay,2004,1,0,0,0,0,1,24.0
Uruguay,2005,1,0,0,0,0,1,24.0
Uruguay,2006,0,0,0,0,0,0,0.0
Uruguay,2007,0,0,0,0,0,0,0.0
Uruguay,2008,0,0,0,0,0,0,0.0
Uruguay,2009,0,0,0,0,0,0,0.0
Uruguay,2010,0,0,0,0,0,0,0.0
Uruguay,2011,0,0,0,0,0,0,0.0
Uruguay,2012,0,0,0,0,0,0,0.0
Uruguay,2013,0,0,0,0,0,0,0.0
Uruguay,2014,0,0,0,0,0,0,0.0
Uruguay,2015,0,0,0,0,0,0,0.0
Uruguay,2016,0,0,0,0,0,0,0.0
Uruguay,2017,0,0,0,0,0,0,0.0
Uruguay,2018,0,0,0,0,0,0,0.0
Uruguay,2019,0,0,0,0,0,0,0.0
Venezuela,1950,0,0,0,0,0,0,0.0
Venezuela,1951,0,0,0,0,0,0,0.0
Venezuela,1952,0,0,0,0,0,0,0.0
Venezuela,1953,0,0,0,0,0,0,0.0
Venezuela,1954,0,0,0,0,0,0,0.0
Venezuela,1955,0,0,0,0,0,0,0.0
Venezuela,1956,0,0,0,0,0,0,0.0
Venezuela,1957,0,0,0,0,0,0,0.0
Venezuela,1958,0,0,0,0,0,0,0.0
Venezuela,1959,0,0,0,0,0,0,0.0
Venezuela,1960,0,0,0,0,0,0,0.0
Venezuela,1961,0,0,0,0,0,0,0.0
Venezuela,1962,0,0,0,0,0,0,0.0
Venezuela,1963,0,0,0,0,0,0,0.0
Venezuela,1964,0,1,0,0,0,1,28.0
Venezuela,1965,0,0,0,0,0,0,0.0
Venezuela,1966,0,0,0,0,0,0,0.0
Venezuela,1967,0,0,0,0,0,0,0.0
Venezuela,1968,0,0,0,0,0,0,0.0
Venezuela,1969,0,0,0,0,0,0,0.0
Venezuela,1970,0,0,0,0,0,0,0.0
Venezuela,1971,0,0,0,0,0,0,0.0
Venezuela,1972,0,0,0,0,0,0,0.0
Venezuela,1973,0,0,0,0,0,0,0.0
Venezuela,1974,0,0,0,0,0,0,0.0
Venezuela,1975,0,0,0,0,0,0,0.0
Venezuela,1976,0,0,0,0,0,0,0.0
Venezuela,1977,0,0,0,0,0,0,0.0
Venezuela,1978,0,0,0,0,0,0,0.0
Venezuela,1979,0,0,0,0,0,0,0.0
Venezuela,1980,0,0,0,0,0,0,0.0
Venezuela,1981,0,0,0,0,0,0,0.0
Venezuela,1982,0,0,0,0,0,0,0.0
Venezuela,1983,0,0,1,1,0,1,52.0
Venezuela,1984,0,1,1,1,0,1,80.0
Venezuela,1985,0,0,1,0,0,1,28.0
Venezuela,1986,0,1,1,0,0,1,56.0
Venezuela,1987,0,1,1,0,0,1,56.0
Venezuela,1988,0,0,1,0,0,1,28.0
Venezuela,1989,0,1,1,0,0,1,56.0
Venezuela,1990,0,0,1,0,0,1,28.0
Venezuela,1991,0,0,0,0,0,0,0.0
Venezuela,1992,0,0,1,0,1,1,60.0
Venezuela,1993,0,1,1,0,1,1,88.0
Venezuela,1994,1,1,1,0,1,1,112.0
Venezuela,1995,1,0,0,0,0,1,24.0
Venezuela,1996,1,1,0,0,0,1,52.0
Venezuela,1997,1,0,0,0,0,1,24.0
Venezuela,1998,1,0,0,0,0,1,24.0
Venezuela,1999,0,0,0,0,0,0,0.0
Venezuela,2000,0,0,0,0,0,0,0.0
Venezuela,2001,0,0,0,0,0,0,0.0
Venezuela,2002,0,1,0,0,0,1,28.0
Venezuela,2003,0,0,0,0,0,0,0.0
Venezuela,2004,0,0,0,0,0,0,0.0
Venezuela,2005,0,0,0,0,0,0,0.0
Venezuela,2006,0,0,0,0,0,0,0.0
Venezuela,2007,0,0,0,0,0,0,0.0
Venezuela,2008,0,0,0,0,0,0,0.0
Venezuela,2009,0,0,0,0,0,0,0.0
Venezuela,2010,0,0,0,0,0,0,0.0
Venezuela,2011,0,1,0,0,0,1,28.0
Venezuela,2012,0,0,0,0,0,0,0.0
Venezuela,2013,0,1,0,0,0,1,28.0
Venezuela,2014,0,0,0,0,0,0,0.0
Venezuela,2015,0,0,0,0,0,0,0.0
Venezuela,2016,0,1,0,0,0,1,28.0
Venezuela,2017,0,0,0,0,0,0,0.0
Venezuela,2018,0,0,0,0,0,0,0.0
Venezuela,2019,0,0,0,0,0,0,0.0
